label,count
Qualcomm Incorporated,457
InterDigital Technology Corp,420
Samsung Electronics Co LTD,169
Nokia Corporation,162
NTT DOCOMO INC,138
NEC Corporation,122
LG Electronics Inc,121
Huawei Technologies Co Ltd,102
Motorola Mobility Inc,101
MOTOROLA Inc,71
Telefonaktiebolaget LM Ericsson,70
InterDigital Patent Holdings Inc,68
Koninklijke Philips Electronics NV,60
Siemens AG,59
Sharp Corporation,58
Fraunhofer Institut für Integrierte Schaltungen IIS,58
Guangdong OPPO Mobile Telecommunications Corp Ltd,50
Research in Motion Limited,40
Kyocera Corporation,36
Fujitsu Limited,35
HTC Corporation,31
Nokia Technologies Oy,30
Panasonic Holdings Corporation,28
Intel Corporation,28
InterDigital Technology Corporation,23
InterDigital Holdings Inc,21
SHARP Corporation,20
Apple Inc,20
Alcatel Lucent,20
Sony Corporation,19
Orange,19
Koninklijke Philips NV,19
Core Wireless Licensing Sarl,19
Nokia Solutions and Networks GmbH & Co KG,18
Alcatel,18
QUALCOMM Inc,17
Panasonic Corporation,17
ZTE Corporation,14
VoiceAge Corporation,13
BlackBerry UK Limited,13
Tantivy Communications Inc,12
Sony Group Corporation,12
Texas Instruments Inc,11
Nokia Networks Oy,9
Nortel Networks Ltd,8
Innovative Sonic Ltd,8
DENSO CORPORATION,8
ALCATEL-LUCENT,8
Sisvel International SA,7
FG Innovation Company Limited,7
Nokia Solutions and Networks Oy,5
Mitsubishi Electric Corp,5
Google Ireland Limited,5
Innovative Sonic Corporation,4
IPR Licensing Inc,4
TOYOTA MOTOR CORPORATION,3
Spectacular,3
Renesas Mobile Corporation,3
Optis Wireless Technology LLC,3
NEC Corporation (ARIB),3
Godo Kaisha IP Bridge 1,3
General Dynamics UK Limited,3
Electronics and Telecommunications Research Institute,3
Convida Wireless LLC,3
Zhigu Holdings Limited,2
Motorola Mobility LLC,2
MediaTek Incorporated,2
KDDI Corporation (TTC),2
Hughes Network Systems Inc,2
Evolium SAS,2
Conversant Wireless Licensing SARL,2
China Academy of Telecommunications Technology (CATT),2
Beijing Xiaomi Mobile Software Co Ltd,2
3G Licensing SA,2
Xiaomi HK Limited,1
Vringo Infrastructure Inc,1
Unwired Planet LLC,1
Sun Patent Trust,1
Sierra Wireless Inc,1
Siemens Aktiengesellschaft,1
Pantech Co Ltd,1
Panasonic Mobile Communications,1
Optis Cellular Technology LLC,1
Mitsubishi Electric Telecom Europe SA,1
Mitsubishi Electric R&D Centre Europe,1
Microsoft Corp,1
KDDI Corporation,1
Innovative Sonic Limited,1
Industrial Technology Research Institute,1
Hewlett-Packard Enterprise,1
Deutsche Telekom AG,1
China Mobile Communications Corporation,1
CATT(Datang),1
BlackBerry LTD,1
BROADCOM CORPORATION,1
Alcatel-Lucent USA Inc,1
Acer Incorporated,1
AT&T Intellectual Property II LLC,1
ASUSTeK Computer Inc,1
