label,count
TS_38.331,14818
TS_38.213,12949
TS_38.214,10140
TS_38.211,8310
TS_38.321,8163
TS_38.300,7932
TS_38.212,7924
TS_24.008,4711
TS_22.071,4325
TS_38.215,2442
TS_23.501,1735
TR_21.905,1699
TS_37.213,1619
TS_38.306,1375
TS_38.323,1272
TS_38.304,1268
TS_38.322,1217
TS_23.502,1048
TS_24.301,965
TS_26.092,889
TS_38.305,872
TS_37.340,840
TS_24.501,833
TS_38.201,819
TS_38.202,809
TS_38.340,765
TS_26.445,754
TS_38.314,742
TS_26.190,738
TS_38.307,719
TS_26.194,682
TS_26.094,652
TS_38.423,581
TS_38.101,541
TS_23.228,513
TS_26.290,508
TS_38.133,478
TS_26.244,474
TS_26.346,471
TS_26.258,460
TS_26.253,460
TS_26.410,424
TS_24.229,405
TS_24.302,389
TS_38.413,379
TS_37.320,360
TS_23.503,352
TS_26.114,350
TS_26.251,345
TS_33.501,337
TS_26.401,333
TS_26.411,318
TS_38.101-1,273
TS_38.401,257
TS_26.090,232
TS_26.191,220
TS_37.355,215
TS_23.122,214
TS_38.473,199
TS_26.237,194
TS_26.140,189
TS_33.102,188
TS_26.250,183
TS_26.192,171
TS_26.173,167
TS_22.101,161
TS_23.003,154
TS_26.193,153
TS_23.287,149
TS_26.281,146
TS_24.502,145
TS_33.220,143
TS_26.177,140
TS_26.171,137
TS_23.304,137
TS_26.202,135
TS_26.201,135
TS_26.174,135
TS_31.102,128
TS_29.061,115
TS_26.404,106
TS_26.511,105
TS_26.447,103
TS_22.261,102
TS_26.501,97
TS_23.218,97
TS_29.274,93
TS_26.502,93
TS_37.324,92
TS_38.104,85
TR_26.938,81
TS_38.101-2,80
TS_31.101,78
TS_29.002,77
TS_26.512,76
TS_29.228,75
TS_29.281,73
TS_29.272,73
TS_21.111,73
TS_26.256,70
TS_26.118,68
TS_26.117,67
TS_24.587,65
TS_26.141,64
TS_26.255,62
TS_26.254,62
TS_26.252,62
TS_31.111,58
TS_29.244,58
TS_29.212,58
TS_26.091,57
TS_32.422,56
TS_26.441,55
TS_24.002,55
TS_23.288,53
TS_26.442,52
TS_26.093,52
TS_23.558,51
TS_29.213,49
TS_23.273,49
TS_24.526,48
TS_26.265,45
TS_29.122,44
TS_24.341,44
TS_23.008,44
TS_23.040,43
TS_23.247,42
TS_33.328,40
TS_29.522,40
TS_24.237,38
TS_29.163,36
TS_24.080,32
TS_23.041,32
TS_22.281,32
TS_22.011,32
TS_38.355,31
TS_32.240,31
TS_38.463,30
TS_29.502,30
TS_29.503,29
TS_23.527,29
TS_21.905,29
TS_24.368,28
TS_24.193,27
TS_38.455,26
TS_32.299,26
TS_29.518,26
TS_23.548,26
TS_33.210,25
TS_29.214,25
TS_38.425,24
TS_26.071,24
TS_33.503,23
TS_29.273,23
TS_24.173,23
TS_31.130,22
TS_23.256,22
TR_26.946,21
TS_26.261,20
TS_26.260,20
TS_26.259,20
TS_27.007,19
TS_24.554,18
TS_22.016,18
TS_38.101-5,17
TS_29.512,17
TS_24.519,17
TS_24.007,17
TS_38.101-3,16
TS_32.260,16
TS_26.443,16
TS_23.434,16
TS_38.470,15
TS_32.255,15
TS_29.526,14
TS_29.510,14
TS_26.119,14
TS_32.298,13
TS_23.554,13
TS_38.351,12
TS_32.290,12
TS_28.313,12
TS_26.448,12
TS_23.380,12
TS_23.316,12
TS_38.101-4,11
TS_32.291,11
TS_29.531,11
TS_29.500,11
TS_28.541,11
TS_26.073,11
TS_24.167,11
TS_38.412,10
TS_29.520,10
TS_29.513,10
TS_28.531,10
TS_24.011,10
TS_38.509,9
TS_38.174,9
TS_29.561,9
TS_26.243,9
TS_24.588,9
TS_38.391,8
TS_32.256,8
TS_38.410,7
TS_38.141-2,7
TS_38.141-1,7
TS_38.108,7
TS_37.483,7
TS_33.536,7
TS_26.102,7
TS_24.577,7
TS_38.420,6
TS_38.415,6
TS_33.535,6
TS_33.163,6
TS_32.423,6
TS_31.103,6
TS_29.554,6
TS_29.505,6
TS_26.264,6
TS_26.101,6
TS_24.578,6
TS_24.305,6
TS_24.238,6
TS_23.586,6
TS_22.468,6
TS_22.030,6
TS_38.523-3,5
TS_32.277,5
TS_28.530,5
TS_26.150,5
TS_24.171,5
TS_23.433,5
TS_23.289,5
TS_23.222,5
TS_38.475,4
TS_38.151,4
TS_33.512,4
TS_33.180,4
TS_32.274,4
TS_29.551,4
TS_29.509,4
TS_29.328,4
TS_29.303,4
TS_28.622,4
TS_28.532,4
TS_26.238,4
TS_24.642,4
TS_24.604,4
TS_23.015,4
TR_26.944,4
TS_38.106,3
TS_32.421,3
TS_32.281,3
TS_32.130,3
TS_29.573,3
TS_29.514,3
TS_29.504,3
TS_29.338,3
TS_29.222,3
TS_28.552,3
TS_26.451,3
TS_26.446,3
TS_26.304,3
TS_24.182,3
TS_38.460,2
TS_38.291,2
TS_38.114,2
TS_37.571-1,2
TS_37.473,2
TS_37.472,2
TS_37.471,2
TS_37.470,2
TS_33.310,2
TS_32.257,2
TS_29.673,2
TS_29.552,2
TS_29.515,2
TS_29.508,2
TS_29.501,2
TS_29.413,2
TS_29.292,2
TS_29.116,2
TS_29.010,2
TS_28.557,2
TS_28.533,2
TS_28.312,2
TS_28.104,2
TS_26.348,2
TS_26.113,2
TS_24.628,2
TS_24.572,2
TS_24.183,2
TS_23.435,2
TS_23.038,2
TS_38.521-1,1
TS_38.414,1
TS_38.176-2,1
TS_38.176-1,1
TS_38.113,1
TS_34.229-5,1
TS_33.516,1
TS_33.185,1
TS_33.122,1
TS_32.300,1
TS_31.124,1
TS_31.121,1
TS_29.576,1
TS_29.572,1
TS_29.571,1
TS_29.562,1
TS_29.558,1
TS_29.521,1
TS_29.507,1
TS_28.554,1
