label,count
Samsung Electronics Co LTD,2647
LG Electronics Inc,2421
Huawei Technologies Co Ltd,2389
ZTE Corporation,2204
Qualcomm Incorporated,1597
NTT DOCOMO INC,1013
Nokia Technologies Oy,972
Guangdong OPPO Mobile Telecommunications Corp Ltd,887
Telefonaktiebolaget LM Ericsson,853
China Academy of Telecommunications Technology (CATT),735
Apple Inc,716
China Mobile Communications Corporation,643
Sharp Corporation,626
Intel Corporation,545
Beijing Xiaomi Mobile Software Co Ltd,524
SHARP Corporation,491
CATT(Datang),474
Electronics and Telecommunications Research Institute,455
NEC Corporation,451
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,403
Panasonic Holdings Corporation,341
Kyocera Corporation,330
KT Corporation,304
Motorola Mobility Inc,277
Nokia Networks Oy,232
Sony Group Corporation,217
Sony Corporation,216
InterDigital Patent Holdings Inc,207
Nokia Corporation,199
InterDigital Holdings Inc,195
Fujitsu Limited,179
InterDigital Technology Corp,172
QUALCOMM Inc,156
MediaTek Incorporated,151
HTC Corporation,151
Google Ireland Limited,148
Nokia Solutions and Networks Oy,141
Innovative Technology Lab Co Ltd,115
Lenovo,113
Alcatel Lucent,113
Texas Instruments Inc,102
Motorola Mobility LLC,100
Deutsche Telekom AG,85
FG Innovation Company Limited,76
Shanghai Langbo Communication Technology Co Ltd,74
InterDigital Technology Corporation,65
Sun Patent Trust,62
Nokia Solutions and Networks GmbH & Co KG,61
KDDI Corporation (TTC),60
BlackBerry UK Limited,59
Industrial Technology Research Institute,58
Godo Kaisha IP Bridge 1,56
Research in Motion Limited,55
JRD COMMUNICATION (SHENZHEN) LTD,52
ALCATEL-LUCENT,52
Koninklijke Philips NV,51
Innovative Sonic Corporation,51
Nortel Networks Ltd,50
Pantech Co Ltd,47
Acer Incorporated,47
Siemens AG,46
Optis Wireless Technology LLC,43
ASUSTeK Computer Inc,41
Ofinno LLC,39
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung eV,38
Spreadtrum Communications (Shanghai) Co Ltd,37
Innovative Sonic Ltd,32
IPR Licensing Inc,32
Spectacular,26
NEC Corporation (ARIB),26
vivo Mobile Communication Co Ltd,22
Unwired Planet LLC,22
Orange,22
Convida Wireless LLC,21
Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co Ltd,17
Hubei Xingji Meizu Group Co Ltd,16
MOTOROLA Inc,15
SHENZHEN TRANSSION HOLDINGS COLTD,14
Optis Cellular Technology LLC,14
Mitsubishi Electric R&D Centre Europe,14
Institute for Information Industry,14
Core Wireless Licensing Sarl,14
TCT Mobile Limited,13
Sierra Wireless Inc,13
HMD Global Oy,13
Xiaomi Inc,12
Sisvel International SA,12
General Dynamics UK Limited,12
Xiaomi HK Limited,11
Marvell Switzerland SARL,11
Vodafone Group Plc,10
Microsoft Corp,10
Alcatel-Lucent USA Inc,10
THALES,9
Ukpik Mobile Technologies LLC,8
TOYOTA MOTOR CORPORATION,8
THALES SA,8
DENSO CORPORATION,7
Alcatel-Lucent Deutschland AG,7
Unwired Planet International Ltd,6
Xiaomi Communications CoLtd,5
Telit Communications SpA,5
SHENZEN TCL NEW TECHNOLOGY CO LTD,5
LENOVO,5
Freescale Semiconductor Inc,5
3G Licensing SA,5
VirnetX Inc,4
SK Telecom Co LTD,4
Panasonic Corporation,4
Koninklijke KPN NV,4
Hyundai Motor Company,4
BlackBerry LTD,4
AT&T Intellectual Property II LLC,4
Vodafone IP Licensing Limited,3
Toshiba Corporation,3
Telecom Italia SpA,3
Renesas Mobile Corporation,3
KDDI Corporation,3
Electronics & Telecommunications Research Institute,3
Conversant Wireless Licensing SARL,3
CASSIDIAN,3
Apogee Networks LLC,3
Zhigu Holdings Limited,2
Wistron Corporation,2
Wi-Fi One LLC,2
TCL Communication Technology Holdings Limited,2
Ruijie Network Co Ltd,2
Nokia Solutions (Shanghai) Co Ltd,2
Infineon Technologies,2
Fraunhofer Institute for Telecommunications Heinrich Hertz Institute,2
Alcatel-Lucent Shanghai Bell Co Ltd,2
iCODING Technology Inc,1
Vringo Infrastructure Inc,1
Satelio IoT Services,1
Purplevine Innovation Company Limited,1
Nokia of America Corporation,1
Inventec appliance corporation,1
Inventec Appliances (Jiangning) Corporation,1
Innovative Sonic Limited,1
Hewlett-Packard Enterprise,1
Gemalto SA,1
Cisco Systems Inc,1
Bräu Verwaltungsgesellschaft mit beschränkter Haftung,1
BROADCOM CORPORATION,1
Alcatel Lucent Worldwide except Alcatel Lucent and Alcatel Lucent Shanghai Bell Co Ltd in China,1
AT&T,1
A2Z Development Center Inc (d/b/a Lab126),1
-1,1
