label,count
TS_38.213,14078
TS_38.211,12388
TS_38.331,11741
TS_38.212,9952
TS_38.321,7715
TS_38.214,7282
TS_38.300,6123
TS_23.501,4464
TS_23.502,1623
TS_38.133,1366
TS_38.201,1363
TS_38.101,1326
TS_37.213,1145
TS_24.501,913
TS_33.501,879
TS_37.340,856
TS_38.304,776
TS_38.306,765
TS_38.423,755
TS_38.202,683
TS_37.355,645
TS_38.323,635
TS_38.322,527
TS_24.301,527
TS_23.288,464
TS_38.413,428
TS_23.228,421
TS_38.101-1,396
TS_24.229,392
TS_38.401,365
TS_24.008,333
TS_26.445,320
TS_23.503,291
TS_23.304,273
TS_38.305,265
TS_38.473,248
TS_38.215,222
TS_23.287,210
TS_23.122,175
TS_37.320,174
TS_26.253,165
TS_23.273,165
TS_22.261,145
TS_26.251,138
TS_26.114,137
TS_38.101-2,136
TS_23.558,136
TS_23.247,123
TS_24.502,113
TS_38.104,104
TS_38.455,103
TS_24.302,103
TS_26.346,98
TS_33.503,91
TS_38.355,87
TS_29.212,86
TS_23.548,86
TS_23.003,86
TS_38.415,85
TS_38.314,79
TS_38.340,78
TS_29.274,78
TS_29.244,76
TS_29.510,69
TS_29.500,65
TS_26.250,65
TS_38.106,62
TS_38.101-4,60
TS_38.463,59
TS_37.324,58
TS_22.281,58
TS_26.118,57
TS_28.541,56
TS_33.533,55
TS_33.535,54
TS_28.105,54
TS_33.220,53
TS_33.102,53
TS_38.291,52
TS_23.256,51
TS_38.101-3,50
TS_24.554,50
TS_38.470,48
TS_23.586,44
TS_29.272,42
TS_26.511,41
TS_29.503,40
TS_26.501,40
TS_26.090,40
TS_26.512,39
TS_26.190,38
TS_22.071,38
TS_38.425,37
TS_31.102,36
TS_29.061,36
TS_29.214,35
TS_26.237,35
TS_23.434,35
TS_32.422,34
TS_28.104,33
TS_24.587,33
TS_24.173,33
TS_28.531,32
TS_24.237,32
TS_37.483,31
TS_23.316,31
TS_22.011,31
TS_32.255,30
TS_29.163,30
TS_26.502,30
TS_26.290,30
TS_26.117,30
TS_29.213,29
TS_28.312,29
TS_22.101,29
TS_38.391,28
TR_21.905,28
TS_26.244,27
TS_32.240,26
TS_29.502,26
TS_29.228,26
TS_27.007,26
TS_32.256,25
TS_29.281,25
TS_23.380,25
TS_28.552,24
TS_28.530,24
TS_26.258,24
TS_26.177,24
TS_33.122,23
TS_26.442,23
TS_24.526,23
TS_26.447,22
TS_23.369,22
TS_23.041,22
TS_29.522,21
TS_29.512,21
TS_29.002,21
TS_28.313,21
TS_23.482,21
TS_23.040,21
TS_38.351,20
TS_24.186,19
TS_23.222,19
TS_38.420,18
TS_21.111,18
TS_33.558,17
TS_29.573,17
TS_29.273,17
TS_28.622,17
TS_26.119,17
TS_24.341,17
TS_24.193,17
TS_23.527,17
TS_38.307,16
TS_38.101-5,16
TS_32.290,16
TS_29.122,16
TS_26.264,16
TS_26.171,16
TS_23.433,16
TS_38.509,15
TS_38.174,15
TS_26.113,15
TS_23.554,15
TS_23.289,15
TS_23.218,15
TS_29.561,14
TS_29.518,14
TS_22.137,14
TS_22.125,14
TS_33.310,13
TS_26.140,13
TS_38.412,12
TS_38.151,12
TS_33.536,12
TS_33.328,12
TS_32.299,12
TS_31.111,12
TS_26.401,12
TS_29.501,11
TS_26.522,11
TS_24.572,11
TS_23.008,11
TS_22.369,11
TS_29.520,10
TS_29.303,10
TS_28.533,10
TS_28.310,10
TS_26.191,10
TS_24.558,10
TS_24.182,10
TS_32.291,9
TS_28.540,9
TS_28.535,9
TS_28.532,9
TS_26.565,9
TS_26.265,9
TS_26.094,9
TS_26.071,9
TS_38.422,8
TS_38.141,8
TS_32.421,8
TS_32.277,8
TS_32.260,8
TS_24.183,8
TS_38.508-1,7
TS_38.191,7
TS_38.114,7
TS_29.513,7
TS_28.561,7
TS_28.405,7
TS_26.532,7
TS_26.238,7
TS_24.604,7
TS_24.571,7
TS_24.007,7
TS_23.542,7
TS_23.435,7
TS_22.186,7
TS_22.179,7
TS_38.194,6
TS_38.124,6
TS_33.512,6
TS_33.127,6
TS_32.298,6
TS_31.130,6
TS_29.514,6
TS_29.509,6
TS_29.507,6
TS_28.538,6
TS_24.588,6
TS_22.156,6
TS_22.104,6
TS_21.905,6
TR_26.938,6
TS_38.533,5
TS_38.523-1,5
TS_38.113,5
TS_37.171,5
TS_37.145-2,5
TS_33.369,5
TS_29.571,5
TS_29.508,5
TS_29.504,5
TS_26.448,5
TS_26.252,5
TS_26.194,5
TS_26.173,5
TS_26.102,5
TS_24.583,5
TS_24.368,5
TS_24.011,5
TS_24.002,5
TS_38.460,4
TS_33.513,4
TS_31.101,4
TS_29.598,4
TS_29.562,4
TS_29.531,4
TS_29.515,4
TS_28.550,4
TS_26.443,4
TS_26.441,4
TS_26.192,4
TS_24.548,4
TS_24.519,4
TS_23.436,4
TS_22.289,4
TS_22.268,4
TS_22.016,4
TR_26.946,4
TS_38.523-3,3
TS_38.521-2,3
TS_38.410,3
TS_38.108,3
TS_33.210,3
TS_33.180,3
TS_32.423,3
TS_32.130,3
TS_29.525,3
TS_29.524,3
TS_29.505,3
TS_29.328,3
TS_29.292,3
TS_28.554,3
TS_28.537,3
TS_28.536,3
TS_28.111,3
TS_26.150,3
TS_26.142,3
TS_26.073,3
TS_24.514,3
TS_24.167,3
TS_23.180,3
TS_22.468,3
TS_22.280,3
TR_23.725,3
TS_38.508-2,2
TS_38.474,2
TS_38.461,2
TS_38.176-2,2
TS_38.176-1,2
TS_38.141-2,2
TS_37.571-1,2
TS_37.104,2
TS_33.742,2
TS_33.256,2
TS_33.185,2
TS_33.128,2
TS_33.126,2
TS_32.270,2
TS_29.673,2
TS_29.594,2
TS_29.572,2
TS_29.558,2
TS_29.541,2
TS_29.526,2
TS_29.519,2
TS_29.517,2
TS_29.482,2
TS_29.175,2
TS_28.567,2
TS_28.557,2
TS_28.201,2
TS_26.942,2
TS_26.531,2
TS_26.260,2
TS_26.246,2
TS_26.243,2
TS_26.091,2
TS_24.628,2
TS_24.568,2
TS_24.546,2
TS_24.538,2
TS_24.535,2
TS_24.369,2
TS_24.305,2
TS_24.174,2
TS_24.171,2
TS_24.166,2
TS_24.080,2
TS_23.632,2
TS_22.262,2
TS_22.030,2
TR_23.700-43,2
TS_38.551,1
TS_38.521-4,1
TS_38.521-1,1
TS_38.462,1
TS_38.424,1
TS_38.421,1
TS_38.411,1
TS_38.171,1
TS_38.141-1,1
TS_38.115-2,1
TS_37.571-5,1
TS_37.571-2,1
TS_37.473,1
TS_37.471,1
TS_37.470,1
TS_37.105,1
TS_34.229-5,1
TS_33.545,1
TS_33.523,1
TS_33.516,1
TS_33.434,1
TS_33.163,1
TS_33.117,1
TS_32.404,1
TS_32.401,1
TS_32.295,1
TS_32.281,1
TS_32.279,1
TS_32.275,1
TS_32.257,1
TS_31.127,1
TS_31.124,1
TS_31.121,1
TS_31.103,1
TS_29.674,1
TS_29.582,1
TS_29.576,1
TS_29.565,1
TS_29.556,1
TS_29.551,1
TS_29.550,1
TS_29.549,1
TS_29.535,1
TS_29.532,1
TS_29.521,1
TS_29.413,1
TS_29.380,1
TS_29.257,1
TS_29.222,1
TS_29.162,1
TS_29.116,1
TS_29.010,1
TS_28.623,1
TS_28.621,1
TS_28.555,1
TS_28.545,1
TS_28.543,1
TS_28.319,1
TS_28.311,1
TS_28.203,1
TS_28.202,1
TS_26.517,1
TS_26.451,1
TS_26.430,1
TS_26.348,1
TS_26.261,1
TS_26.141,1
TS_26.132,1
TS_26.131,1
TS_26.101,1
TS_26.093,1
TS_24.642,1
TS_24.629,1
TS_24.623,1
TS_24.615,1
TS_24.605,1
TS_24.577,1
TS_24.575,1
TS_24.560,1
TS_24.555,1
TS_24.550,1
TS_24.544,1
TS_24.542,1
TS_24.539,1
TS_24.257,1
TS_24.238,1
TS_23.540,1
TS_23.053,1
TS_23.038,1
TS_23.015,1
TS_22.263,1
TR_38.804,1
TR_26.944,1
TR_23.799,1
