label,count
TS_38.331,230262
TS_38.213,194006
TS_38.214,144925
TS_38.212,125436
TS_38.211,124085
TS_38.321,111613
TS_38.300,97167
TS_24.008,36393
TS_22.071,29073
TS_23.501,28687
TS_38.215,23431
TS_38.306,20960
TS_37.213,18370
TS_38.323,16215
TS_23.502,15966
TS_38.322,15830
TS_38.304,14729
TS_24.501,12509
TR_21.905,11240
TS_38.101,10871
TS_24.301,9892
TS_38.423,9313
TS_26.445,9311
TS_38.201,8838
TS_37.340,8497
TS_38.305,8349
TS_38.133,8188
TS_38.202,7672
TS_26.194,7048
TS_38.340,6593
TS_38.413,6500
TS_26.190,6445
TS_38.314,6265
TS_38.307,6159
TS_26.094,5964
TS_26.092,5783
TS_23.228,5715
TS_26.253,5463
TS_26.258,5449
TS_33.501,5244
TS_24.229,5074
TS_23.503,4971
TS_26.346,4967
TS_26.244,4859
TS_26.290,4836
TS_24.302,4321
TS_26.114,4071
TS_26.251,4045
TS_26.191,3814
TS_38.473,3790
TS_38.401,3597
TS_37.355,3418
TS_26.090,3294
TS_38.101-1,3130
TS_26.237,2605
TS_23.122,2545
TS_26.410,2398
TS_26.250,2348
TS_26.192,2114
TS_26.401,2000
TS_26.173,1976
TS_26.193,1969
TS_23.304,1944
TS_37.320,1934
TS_26.091,1864
TS_26.171,1834
TS_26.411,1800
TS_26.202,1789
TS_26.201,1789
TS_26.174,1789
TS_23.003,1717
TS_23.287,1661
TS_26.140,1599
TS_33.102,1581
TS_23.288,1535
TS_24.502,1518
TS_22.101,1486
TS_38.101-2,1484
TS_31.102,1449
TS_26.093,1398
TS_38.104,1339
TS_26.281,1313
TS_29.061,1156
TS_37.324,1150
TS_33.220,1116
TR_26.938,1106
TS_29.274,950
TS_29.212,938
TS_29.002,920
TS_26.177,919
TS_38.455,901
TS_26.447,892
TS_29.244,863
TS_22.261,863
TS_26.511,858
TS_21.111,855
TS_23.273,842
TS_26.256,773
TS_29.228,755
TS_26.501,750
TS_24.173,745
TS_26.502,734
TS_29.213,725
TS_26.118,698
TS_29.281,697
TS_26.255,695
TS_26.254,695
TS_26.252,695
TS_22.011,688
TS_38.355,672
TS_23.558,669
TS_26.512,649
TS_26.442,644
TS_38.101-3,635
TS_38.463,634
TS_38.101-4,630
TS_26.404,625
TS_23.218,617
TS_31.101,608
TS_29.272,578
TS_23.247,571
TS_24.587,567
TS_32.422,545
TS_26.141,536
TS_26.441,527
TS_29.163,518
TS_26.265,516
TS_24.526,509
TS_38.101-5,491
TS_24.002,467
TS_27.007,462
TS_26.117,452
TS_33.503,443
TS_29.214,440
TS_23.548,437
TS_38.106,434
TS_23.040,434
TS_31.111,432
TS_24.554,431
TS_24.237,419
TS_38.415,413
TS_33.328,409
TS_29.512,402
TS_32.240,398
TS_29.522,397
TS_38.141-2,390
TS_29.502,384
TS_22.281,380
TS_38.410,376
TS_29.273,372
TS_29.503,368
TS_38.108,354
TS_38.141-1,349
TS_28.541,338
TS_32.255,335
TS_23.008,334
TS_29.122,329
TS_26.260,325
TS_26.261,321
TS_38.470,320
TS_24.341,320
TS_26.259,319
TS_29.500,315
TS_29.510,312
TS_32.299,310
TS_38.351,308
TS_26.102,306
TS_24.368,297
TS_24.080,296
TS_23.256,295
TS_38.425,293
TS_29.513,287
TS_32.290,279
TS_23.380,272
TS_23.041,272
TS_33.210,260
TS_38.412,257
TS_29.518,254
TS_29.303,250
TS_21.905,243
TS_28.531,234
TS_24.193,232
TS_26.443,225
TS_32.291,213
TS_23.053,210
TS_23.316,209
TS_38.420,201
TS_23.434,191
TS_23.586,182
TS_29.514,174
TS_26.119,171
TS_32.260,170
TS_28.530,168
TS_26.071,164
TS_23.527,159
TS_26.448,150
TR_26.946,149
TS_28.105,146
TS_37.483,144
TS_33.535,144
TS_24.011,140
TS_33.536,134
TS_32.256,132
TS_29.531,130
TS_29.507,130
TS_29.520,129
TS_26.073,128
TS_29.525,126
TS_24.519,124
TS_29.561,122
TS_24.007,121
TS_29.554,115
TS_24.167,112
TS_38.509,111
TS_29.594,111
TS_38.174,110
TS_26.264,110
TS_38.151,104
TS_24.588,103
TS_23.369,103
TS_33.533,102
TS_28.313,102
TS_28.622,101
TS_29.501,98
TS_31.130,97
TS_28.552,94
TS_28.104,94
TS_38.291,92
TS_33.310,92
TS_29.519,92
TS_23.554,92
TS_22.016,91
TS_23.289,90
TS_38.391,89
TS_28.533,89
TS_23.222,88
TS_31.103,86
TS_28.312,86
TS_24.604,82
TS_29.517,81
TS_28.532,77
TS_32.298,75
TS_29.543,74
TS_29.534,74
TS_29.523,74
TS_29.526,72
TS_38.124,71
TS_32.277,71
TS_24.305,71
TS_38.114,70
TS_26.243,65
TR_38.885,64
TS_33.558,63
TS_33.163,62
TS_23.433,62
TS_29.562,61
TS_33.122,59
TS_26.238,59
TS_29.508,56
TS_24.572,56
TS_29.509,55
TS_24.183,53
TS_24.182,53
TS_32.423,52
TS_24.238,52
TS_38.475,51
TS_29.573,51
TS_29.572,51
TS_29.328,51
TS_24.558,51
TS_29.505,50
TS_26.531,47
TS_38.523-1,46
TS_38.460,45
TS_33.127,45
TS_38.533,44
TS_28.540,44
TS_26.113,44
TS_22.030,44
TS_33.512,43
TS_23.482,42
