label,count
TS_37.340,380
TS_25.331,340
TS_21.101,284
TS_25.214,257
TS_26.445,234
TS_25.212,230
TS_25.211,202
TS_25.321,179
TS_24.008,173
TS_24.301,164
TS_36.216,155
TS_24.229,116
TS_23.402,94
TS_23.303,90
TS_23.060,83
TS_37.320,78
TS_25.213,75
TS_25.322,73
TS_33.401,72
TS_23.228,71
TS_23.682,67
TS_25.308,64
TS_25.309,57
TS_26.346,54
TS_26.247,53
TS_23.203,51
TS_23.272,50
TS_26.114,41
TS_25.221,40
TS_23.246,38
TS_25.133,37
TS_26.190,36
TS_25.346,36
TS_23.122,33
TS_23.285,32
TS_25.433,31
TS_25.413,31
TS_26.234,30
TS_25.304,30
TS_25.323,29
TS_23.271,29
TS_23.003,28
TS_24.334,27
TS_23.234,26
TS_23.002,26
TS_26.090,25
TS_25.224,25
TS_23.216,25
TS_26.290,24
TS_25.222,24
TR_25.814,24
TS_29.274,23
TS_24.302,23
TS_23.140,23
TS_22.071,23
TS_25.101,21
TS_33.102,20
TS_29.272,20
TS_23.237,20
TS_32.422,19
TS_21.102,19
TS_26.267,18
TS_26.141,17
TS_26.140,17
TS_29.212,15
TS_25.302,15
TS_25.223,15
TS_33.220,14
TS_26.447,14
TS_25.423,14
TS_25.319,14
TS_25.201,14
TS_23.167,14
TS_31.102,13
TS_29.122,13
TS_29.061,13
TS_25.467,13
TS_25.301,13
TS_23.041,13
TS_22.220,13
TS_26.442,12
TS_26.244,12
TS_25.401,12
TS_25.215,12
TS_23.107,12
TR_21.905,12
TS_33.303,11
TS_29.281,11
TS_24.292,11
TS_33.402,10
TS_33.234,10
TS_32.522,10
TS_28.627,10
TS_26.191,10
TS_26.177,10
TS_25.305,10
TS_24.312,10
TS_23.292,10
TS_23.218,10
TS_23.007,10
TS_22.101,10
TS_33.320,9
TS_29.007,9
TS_25.427,9
TS_24.234,9
TS_24.161,9
TS_29.060,8
TS_28.062,8
TS_33.246,7
TS_26.401,7
TS_26.194,7
TS_25.446,7
TS_25.367,7
TS_25.303,7
TS_24.303,7
TS_23.380,7
TS_23.204,7
TS_23.161,7
TS_23.153,7
TS_22.011,7
TS_36.425,6
TS_31.111,6
TS_29.228,6
TS_29.214,6
TS_29.213,6
TS_29.171,6
TS_29.163,6
TS_29.118,6
TS_27.007,6
TS_26.111,6
TS_25.306,6
TS_24.237,6
TS_23.214,6
TS_23.207,6
TR_23.887,6
TS_33.328,5
TS_33.203,5
TS_32.762,5
TS_29.002,5
TS_26.237,5
TS_26.173,5
TS_26.171,5
TS_25.225,5
TS_24.244,5
TS_24.173,5
TS_23.251,5
TS_23.221,5
TS_23.206,5
TS_23.139,5
TS_23.125,5
TS_22.368,5
TS_22.146,5
TR_26.938,5
TR_25.990,5
TR_25.905,5
TS_32.251,4
TS_31.130,4
TS_29.275,4
TS_29.273,4
TS_29.207,4
TS_29.109,4
TS_26.448,4
TS_26.264,4
TS_26.238,4
TS_26.094,4
TS_25.435,4
TS_25.104,4
TS_25.102,4
TS_24.285,4
TS_24.279,4
TS_23.923,4
TS_23.261,4
TS_23.141,4
TS_23.121,4
TS_23.018,4
TS_23.008,4
TS_21.111,4
TS_21.104,4
TR_32.841,4
TR_25.922,4
TR_25.832,4
TR_23.888,4
TR_23.831,4
TS_34.121,3
TS_34.109,3
TS_32.511,3
TS_32.277,3
TS_32.240,3
TS_32.130,3
TS_32.015,3
TS_29.229,3
TS_28.680,3
TS_26.443,3
TS_26.273,3
TS_26.193,3
TS_26.102,3
TS_26.073,3
TS_25.469,3
TS_25.410,3
TS_25.402,3
TS_25.300,3
TS_24.410,3
TS_24.337,3
TS_24.228,3
TS_24.182,3
TS_23.327,3
TS_23.279,3
TS_23.172,3
TS_23.040,3
TS_23.009,3
TS_22.140,3
TS_22.060,3
TS_22.016,3
TR_32.842,3
TR_32.836,3
TR_26.946,3
TR_26.827,3
TR_25.999,3
TR_25.944,3
TR_25.813,3
TR_23.861,3
TR_23.703,3
TS_35.215,2
TS_34.108,2
TS_33.221,2
TS_32.551,2
TS_32.500,2
TS_32.392,2
TS_32.296,2
