label,count
Nokia Technologies Oy,230
Qualcomm Incorporated,181
ZTE Corporation,161
Nokia Corporation,130
"Samsung Electronics Co, LTD",129
Telefonaktiebolaget LM Ericsson,118
"Huawei Technologies Co., Ltd.",111
LG Electronics Inc.,83
Orange,80
Siemens AG,72
Nokia Solutions and Networks Oy,68
NEC Corporation,64
Koninklijke KPN N.V.,57
"Guangdong OPPO Mobile Telecommunications Corp., Ltd",57
"NTT DOCOMO, INC.",56
Apple Inc.,52
Intel Corporation,45
Nokia Networks Oy,44
Alcatel Lucent,43
BlackBerry UK Limited,39
ALCATEL-LUCENT,32
Research in Motion Limited,30
Nokia Solutions and Networks GmbH & Co. KG,27
"InterDigital Holdings, Inc.",27
QUALCOMM Inc,21
Lenovo,20
China Mobile Communications Corporation,20
Nortel Networks Ltd,19
FG Innovation Company Limited,19
Lenovo (Beijing) Ltd,17
Sharp Corporation,15
Jio Platforms Limited,15
Google Ireland Limited,15
Fujitsu Limited.,15
Sierra Wireless Inc,14
CATT(Datang),14
"Honor Device Co., Ltd.",13
Deutsche Telekom AG,12
"SHENZHEN TRANSSION HOLDINGS CO.,LTD.",11
MediaTek Incorporated,11
"Beijing Xiaomi Mobile Software Co., Ltd.",11
Alcatel,11
Panasonic Holdings Corporation,10
Sony Corporation,9
SHARP Corporation,9
HTC Corporation,9
Electronics and Telecommunications Research Institute,9
Sony Group Corporation,8
Motorola Mobility Inc.,8
InterDigital Technology Corp.,8
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung e.V.,8
Evolium S.A.S,8
China Academy of Telecommunications Technology (CATT),8
Renesas Mobile Corporation,7
"Ofinno, LLC",7
MOTOROLA Inc,7
"Dilithium Networks, Inc.",7
Acer Incorporated,7
Texas Instruments Inc.,6
"Spreadtrum Communications (Shanghai) Co., Ltd.",6
Mitsubishi Electric Corp,6
"InterDigital Patent Holdings, Inc.",6
InterDigital Patent Holdings Inc.,6
Industrial Technology Research Institute,6
