label,count
Nortel Networks Ltd,163
Ericsson Telefonaktiebolaget LM,161
Jio Platforms Limited,155
Motorola Mobility LLC,150
"Nokia Shanghai Bell Co., Ltd",141
"Huawei Technologies Co., Ltd",130
"Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute",129
"Rakuten Mobile, Inc",128
Cisco Systems Inc.,116
BENQ Corporation,110
Conversant Wireless Licensing SARL,104
"Xiaomi Communications Co.,Ltd.",102
ALCATEL-LUCENT,95
Vodafone Group Services Limited (VGSL),91
Telit Communications S.p.A.,86
JRD COMMUNICATION (SHENZHEN) LTD,85
"Vringo Infrastructure, Inc",84
"Sun Microsystems, Inc.",78
Institute for Information Industry,78
"CANON, INC.",66
BlackBerry LTD,66
Polaran,64
Toshiba Corporation,61
Telecom Italia S.p.A.,61
Xiaomi Inc.,60
"Verizon Communications, Inc.",58
THALES,55
"Optis Cellular Technology, LLC",55
Microsoft Corp.,55
Siemens Aktiengesellschaft,53
,53
Koninklijke Philips Electronics N.V.,52
"Hubei Xingji Meizu Group Co., Ltd.",51
"Unwired Planet, LLC",44
"CloudMinds Robotics Co., Ltd.",40
Sisvel International SA,39
BLACKBERRY LTD.,36
LENOVO,35
THALES SA,30
Anirudh Singh And Company,30
AUMOVIO Germany GmbH,29
Ruijie Network Co. Ltd,28
National Instruments Corporation,28
"IDTP Holdings, Inc.",27
Vimatix,25
"ECARX (Hubei) Tech Co., Ltd",23
"AerKodo, LLC",22
Alcatel-Lucent USA Inc.,17
Lite-On Technology Corporation,15
Alcatel-Lucent Deutschland AG,14
Semtech Corporation,13
General Dynamics UK Limited,13
Unwired Planet International Ltd,12
Sisvel International S.A.,12
Renesas Mobile Corporation,11
Innovative Sonic Ltd.,11
Hewlett-Packard Enterprise,11
"Beijing Moqiu Technology Co., Ltd",10
Teleste Oyj,9
"InterDigital CE Intermediate, SAS",9
BT Group Plc,9
"Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co., Ltd.",9
NTT DOCOMO INC.,8
"VID SCALE, INC.",6
Bijitec Pte Ltd,6
TriSpace Technologies (OPC) Pvt Ltd,5
DELL Inc,5
Comba Network Systems Company Limited,2
Axalto S.A,2
IPR Licensing Inc.,1
Cisco Systems,1
"AT&T Intellectual Property II, LLC",1
3G Licensing S.A.,1
