label,count
TS_38.213,443
TS_38.211,416
TS_38.331,354
TS_38.212,304
TS_38.214,235
TS_38.321,224
TS_38.300,208
TS_23.501,205
TS_24.301,118
TS_24.008,99
TS_23.502,79
TS_23.228,76
TS_37.213,60
TS_24.229,56
TS_38.133,52
TS_37.340,47
TS_37.320,46
TS_38.201,42
TS_23.288,39
TS_33.501,34
TS_23.122,34
TS_37.355,33
TS_38.423,32
TS_38.304,32
TS_24.501,31
TS_24.302,29
TS_38.322,28
TS_26.346,28
TS_26.445,26
TS_38.101,24
TS_23.003,23
TS_38.323,22
TS_38.306,22
TS_29.212,21
TS_26.114,21
TS_38.413,20
TS_38.101-1,20
TS_33.220,18
TS_29.274,18
TS_38.202,17
TS_38.305,16
TS_29.272,16
TS_38.473,15
TS_29.273,15
TS_38.401,14
TS_29.061,14
TS_26.090,14
TS_23.558,14
TS_23.503,14
TS_33.102,13
TS_32.422,13
TS_29.002,13
TS_23.287,12
TS_29.163,11
TS_26.237,11
TS_26.190,11
TS_23.304,11
TS_22.261,11
TS_22.101,11
TS_22.011,10
TS_29.510,9
TS_29.122,9
TS_23.482,9
TS_31.102,8
TS_29.503,8
TS_29.244,8
TS_29.228,8
TS_26.290,8
TS_23.247,8
TS_38.314,7
TS_29.213,7
TS_26.502,7
TS_26.447,7
TS_24.237,7
TS_23.380,7
TS_23.273,7
TS_23.040,7
TS_38.215,6
TS_38.101-2,6
TS_28.310,6
TS_26.442,6
TS_23.041,6
TS_37.324,5
TS_32.240,5
TS_29.281,5
TS_28.531,5
TS_27.007,5
TS_26.192,5
TS_24.183,5
TS_24.173,5
TS_23.218,5
TS_21.111,5
TS_38.104,4
TS_32.299,4
TS_32.298,4
TS_32.277,4
TS_29.500,4
TS_28.312,4
TS_28.105,4
TS_23.548,4
TS_23.222,4
TS_23.008,4
TS_38.455,3
TS_38.340,3
TS_38.101-3,3
TS_37.483,3
TS_32.255,3
TS_31.130,3
TS_31.111,3
TS_31.103,3
TS_29.522,3
TS_29.521,3
TS_29.518,3
TS_29.303,3
TS_26.443,3
TS_26.401,3
TS_26.253,3
TS_26.251,3
TS_26.177,3
TS_26.150,3
TS_26.140,3
TS_26.071,3
TS_24.604,3
TS_24.554,3
TS_24.502,3
TS_24.080,3
TS_23.542,3
TS_23.436,3
TS_23.434,3
TS_23.180,3
TS_22.071,3
TS_38.463,2
TS_38.355,2
TS_38.101-4,2
TS_33.503,2
TS_33.310,2
TS_32.423,2
TS_32.421,2
TS_31.101,2
TS_29.573,2
TS_29.572,2
TS_29.502,2
TS_29.214,2
TS_28.622,2
TS_28.552,2
TS_28.541,2
TS_28.540,2
TS_26.501,2
TS_26.448,2
TS_26.441,2
TS_26.244,2
TS_26.243,2
TS_26.171,2
TS_26.141,2
TS_26.102,2
TS_26.073,2
TS_24.629,2
TS_24.615,2
TS_24.341,2
TS_24.305,2
TS_23.256,2
TS_21.905,2
TS_38.521-2,1
TS_38.508-1,1
TS_38.462,1
TS_38.425,1
TS_38.415,1
TS_38.351,1
TS_38.291,1
TS_38.176-1,1
TS_38.113,1
TS_38.108,1
TS_33.536,1
TS_33.533,1
TS_33.512,1
TS_33.434,1
TS_33.328,1
TS_33.163,1
TS_32.291,1
TS_32.290,1
TS_32.281,1
TS_32.275,1
TS_32.270,1
TS_32.260,1
TS_29.598,1
TS_29.571,1
TS_29.531,1
TS_29.524,1
TS_29.514,1
TS_29.513,1
TS_29.512,1
TS_29.507,1
TS_29.505,1
TS_29.504,1
TS_29.328,1
TS_29.292,1
TS_29.162,1
TS_29.010,1
TS_28.550,1
TS_28.532,1
TS_28.530,1
TS_28.405,1
TS_28.319,1
TS_28.313,1
TS_28.104,1
TS_26.522,1
TS_26.517,1
TS_26.511,1
TS_26.451,1
TS_26.264,1
TS_26.250,1
TS_26.191,1
TS_26.173,1
TS_26.143,1
TS_26.119,1
TS_26.118,1
TS_26.117,1
TS_26.101,1
TS_26.094,1
TS_26.092,1
TS_24.572,1
TS_24.526,1
TS_24.519,1
TS_24.167,1
TS_24.166,1
TS_24.007,1
TS_24.002,1
TS_23.632,1
TS_23.554,1
TS_23.527,1
TS_23.433,1
TS_23.316,1
TS_23.289,1
TS_23.142,1
TS_22.468,1
TS_22.289,1
TS_22.282,1
TS_22.186,1
TS_22.179,1
TS_22.125,1
TS_22.119,1
TR_26.946,1
TR_26.904,1
TR_21.905,1
