label,count
TS_25.331,95118
TS_25.214,89560
TS_21.101,89518
TS_25.211,65562
TS_25.213,59721
TS_24.008,42261
TS_25.212,41833
TS_25.321,39927
TS_25.413,35780
TS_22.071,33244
TS_25.430,32487
TS_25.453,31496
TS_23.171,31223
TS_23.002,19680
TS_25.133,19347
TS_25.427,18635
TS_25.215,17812
TS_25.433,15284
TS_25.101,14616
TS_25.104,13008
TR_21.905,12368
TR_25.922,11545
TS_24.301,11443
TS_21.104,10892
TS_21.103,10892
TS_21.102,10892
TS_26.194,10725
TS_26.445,10261
TS_37.340,10036
TS_26.094,9280
TS_23.402,8496
TS_26.190,8173
TS_23.060,7937
TS_25.221,7880
TS_25.308,7666
TS_25.224,7495
TS_25.309,7334
TS_26.234,7107
TS_26.191,6735
TS_23.228,6717
TS_25.322,6627
TS_26.092,6354
TS_23.682,6220
TS_24.229,6145
TS_26.290,6141
TS_25.304,5990
TS_26.346,5329
TS_24.312,5277
TS_36.216,5211
TS_26.244,5196
TS_23.203,5086
TS_25.301,4872
TS_26.247,4792
TS_25.201,4737
TS_24.302,4701
TS_23.303,4551
TS_26.090,4415
TS_25.302,4283
TS_26.091,4276
TS_26.114,4218
TS_25.401,3954
TS_25.222,3952
TS_23.271,3760
TS_33.401,3691
TS_25.346,3350
TS_23.122,3254
TS_26.410,3042
TS_24.410,3036
TS_26.192,2903
TS_25.305,2846
TS_26.173,2805
TS_24.303,2793
TS_22.105,2790
TS_26.237,2703
TS_25.306,2693
TS_26.193,2680
TS_23.140,2522
TS_26.401,2498
TS_25.223,2461
TS_23.272,2441
TS_26.171,2368
TS_26.267,2341
TS_26.202,2309
TS_26.201,2309
TS_26.174,2309
TS_26.411,2283
TS_37.320,2260
TS_26.268,2249
TS_25.323,1979
TS_23.003,1968
TS_23.246,1957
TS_33.102,1933
TS_32.522,1870
TS_23.234,1826
TS_23.237,1758
TS_26.093,1744
TS_31.102,1739
TS_23.107,1693
TS_28.627,1666
TS_22.101,1650
TS_26.140,1636
TS_29.368,1601
TR_25.814,1571
TS_29.061,1454
TS_25.303,1424
TS_33.320,1339
TS_33.220,1339
TS_26.447,1331
TS_24.334,1274
TS_33.402,1239
TS_23.216,1163
TS_25.435,1160
TS_25.319,1155
TR_26.938,1138
TS_29.212,1109
TS_24.234,1106
TS_26.177,1086
TS_25.467,1075
TS_25.423,1075
TR_25.905,1074
TS_29.274,1064
TS_29.002,1059
TS_22.220,1036
TS_25.225,1018
TS_33.303,1009
TS_26.442,1001
TS_22.368,980
TS_28.680,942
TS_26.116,936
TR_23.887,920
TS_28.062,912
TS_21.111,893
TS_23.261,891
