label,count
Qualcomm Incorporated,230011
Intel Corporation,132518
Apple Inc.,128574
Sun Patent Trust,98116
LG Electronics Inc.,93705
InterDigital Technology Corp.,81752
"Huawei Technologies Co., Ltd.",60128
"Samsung Electronics Co, LTD",55793
Nokia Corporation,54974
"Guangdong OPPO Mobile Telecommunications Corp., Ltd",48991
ZTE Corporation,38403
Motorola Mobility Inc.,36702
Panasonic Holdings Corporation,36693
"NTT DOCOMO, INC.",29278
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC.,27613
"InterDigital Holdings, Inc.",25390
Telefonaktiebolaget LM Ericsson,25307
Nokia Technologies Oy,20366
NEC Corporation,18843
Electronics and Telecommunications Research Institute,18118
SHARP Corporation,17802
Sharp Corporation,15286
Motorola Mobility LLC,11425
Coding Technologies AB,11385
InterDigital Patent Holdings Inc.,8706
Nokia Networks Oy,8189
InterDigital Technology Corporation,8023
Google Ireland Limited,7989
Sony Group Corporation,7257
"Optis Wireless Technology, LLC",7127
Godo Kaisha IP Bridge 1,7046
Fujitsu Limited.,7018
"InterDigital Patent Holdings, Inc.",6651
Research in Motion Limited,6587
BlackBerry UK Limited,5947
"NTT, Inc.",5848
Kyocera Corporation,5762
MediaTek Incorporated,5484
Sony Corporation,5037
Siemens AG,4525
"VirnetX, Inc.",4403
"Huawei Technologies Co., Ltd",4358
Nokia Solutions and Networks GmbH & Co. KG,4277
China Academy of Telecommunications Technology (CATT),4126
Fraunhofer Institut für Integrierte Schaltungen IIS,3999
QUALCOMM Inc,3932
"Beijing Xiaomi Mobile Software Co., Ltd",3781
IPR Licensing Inc.,3370
"Innovative Technology Lab Co., Ltd",3302
Nokia Solutions and Networks Oy,3278
China Mobile Communications Corporation,2654
Apple (UK) Limited,2642
Huawei Technologies Co. Ltd.,2605
Nortel Networks Ltd,2592
VoiceAge Corporation,2480
HTC Corporation,2469
Orange,2443
Alcatel Lucent,2380
FG Innovation Company Limited,2318
"Optis Cellular Technology, LLC",2228
KT Corporation,2111
"Convida Wireless, LLC",2082
Koninklijke KPN N.V.,2080
Koninklijke Philips N.V.,2043
Deutsche Telekom AG,2013
CATT(Datang),1994
Core Wireless Licensing S.a.r.l,1835
Dolby International AB,1568
Lenovo,1533
Panasonic Corporation,1416
Mitsubishi Electric Corp,1372
Acer Incorporated,1235
Lenovo (Beijing) Ltd,1234
Dolby Laboratories Licensing Corporation,1168
ALCATEL-LUCENT,1168
"IPR Licensing, Inc.",1135
3G Licensing SA,1051
KDDI Corporation (TTC),923
"SK Telecom Co., LTD.",872
MOTOROLA Inc,867
Texas Instruments Inc.,832
NTT DOCOMO INC.,829
"vivo Mobile Communication Co., Ltd",773
"Unwired Planet, LLC",759
General Dynamics UK Limited,708
Spectacular,636
Industrial Technology Research Institute,629
Innovative Sonic Corporation,615
HMD Global Oy,603
"Shanghai Langbo Communication Technology Co., Ltd.",539
Tantivy Communications Inc.,522
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung e.V.,505
"Pantech Co., Ltd",442
ASUSTeK Computer Inc.,435
TOYOTA MOTOR CORPORATION,429
"Honor Device Co., Ltd.",411
Via Licensing Corporation,406
Ukpik Mobile Technologies LLC,400
"Beijing Xiaomi Mobile Software Co., Ltd.",388
Telit Communications S.p.A.,385
Innovative Sonic Ltd.,365
Microsoft Corp.,351
JRD COMMUNICATION (SHENZHEN) LTD,348
Sierra Wireless Inc,339
Vodafone Group Plc,337
Mitsubishi Electric R&D Centre Europe,309
Conversant Wireless Licensing SARL,307
NEC Corporation (ARIB),301
Unwired Planet International Ltd,259
Freescale Semiconductor Inc.,254
"Wi-Fi One, LLC",237
THALES SA,235
Zhigu Holdings Limited,226
"Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co., Ltd.",226
Nippon Telegraph and Telephone Corporation (NTT),224
BlackBerry LTD,206
THALES,198
,194
Sisvel International SA,187
Hyundai Motor Company,183
KDDI Corporation,175
Quectel Wireless Solutions Co. Ltd,174
Siemens Aktiengesellschaft,171
Xiaomi H.K. Limited,168
Alcatel-Lucent Deutschland AG,166
Telecom Italia S.p.A.,152
Alcatel-Lucent USA Inc.,152
Toshiba Corporation,146
Vodafone Group Services Limited (VGSL),141
"Vringo Infrastructure, Inc",139
"Ofinno, LLC",139
Institute for Information Industry,138
BLACKBERRY LTD.,135
"Rakuten Mobile, Inc",132
TCT Mobile Limited,127
Marvell Switzerland S.A.R.L,125
BENQ Corporation,110
CASSIDIAN,109
Electronics & Telecommunications Research Institute,108
Nokia of America Corporation,106
"Spreadtrum Communications (Shanghai) Co., Ltd.",105
"SHENZHEN TRANSSION HOLDINGS CO.,LTD.",104
Infineon Technologies,104
Sisvel International S.A.,103
TruePosition Inc.,82
"Sun Microsystems, Inc.",78
Xiaomi Inc.,61
Arcadyan Technology Corporation,53
Koninklijke Philips Electronics N.V.,52
"AT&T Intellectual Property II, LLC",48
SHENZEN TCL NEW TECHNOLOGY CO. LTD,43
DENSO CORPORATION,43
Renesas Mobile Corporation,42
Andrew LLC,41
"Alcatel-Lucent Shanghai Bell Co., Ltd",41
Jio Platforms Limited,38
Vodafone IP Licensing Limited,36
"Xiaomi Communications Co.,Ltd.",31
IPCom GmbH & Co.KG,31
"Yulong Computer Telecommunication Scientific (Shenzhen) Co., Ltd.",30
"VID SCALE, INC.",30
Bräu Verwaltungsgesellschaft mit beschränkter Haftung,28
Innovative Sonic Limited,27
"Hubei Xingji Meizu Group Co., Ltd.",27
BROADCOM CORPORATION,26
Vimatix,25
BT Group Plc,25
Wistron Corporation,24
Purplevine Innovation Company Limited,24
Hewlett-Packard Enterprise,24
Anirudh Singh And Company,24
Alcatel Lucent Worldwide except Alcatel Lucent and Alcatel Lucent Shanghai Bell Co. Ltd in China,24
LENOVO,23
"IDTP Holdings, Inc.",22
"Verizon Communications, Inc.",19
Alcatel,18
AT&T,14
iCODING Technology Inc.,12
"IDPA Holdings, Inc.",12
A2Z Development Center Inc. (d/b/a Lab126),12
PicoChip Limited,11
"Nokia Shanghai Bell Co., Ltd",11
Gemplus SA,11
Cisco Systems Inc.,11
Satelio IoT Services,10
Teleste Oyj,9
TCL Communication Technology Holdings Limited,9
"IoT Holdings, Inc.",9
3G Licensing S.A.,9
u-blox AG,8
"Fraunhofer Institute for Telecommunications, Heinrich Hertz Institute",8
"ECARX (Hubei) Tech Co., Ltd",8
"Apogee Networks, LLC",8
AUMOVIO Germany GmbH,8
ANRITSU CORPORATION,7
Ruijie Network Co. Ltd,6
Comba Network Systems Company Limited,6
"CloudMinds Robotics Co., Ltd.",6
Bijitec Pte Ltd,6
TriSpace Technologies (OPC) Pvt Ltd,5
Inventec appliance corporation,3
Media Farm Inc.,2
Inventec Appliances (Jiangning) Corporation,2
Gemalto S.A.,2
Axalto S.A,2
Morpho Cards GmbH,1
Cisco Systems,1
