label,count
Guangdong OPPO Mobile Telecommunications Corp Ltd,7884
Qualcomm Incorporated,2505
NTT DOCOMO INC,1320
vivo Mobile Communication Co Ltd,1310
Sharp Corporation,1242
Huawei Technologies Co Ltd,1098
Samsung Electronics Co LTD,1083
LG Electronics Inc,883
NEC Corporation,875
Telefonaktiebolaget LM Ericsson,857
Nokia Corporation,700
ZTE Corporation,611
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,607
Nokia Technologies Oy,541
Kyocera Corporation,501
InterDigital Holdings Inc,320
QUALCOMM Inc,319
FG Innovation Company Limited,316
Motorola Mobility Inc,309
KDDI Corporation (TTC),266
Fujitsu Limited,254
Sony Group Corporation,230
Alcatel Lucent,219
Apple Inc,185
ASUSTeK Computer Inc,167
Intel Corporation,165
Panasonic Holdings Corporation,162
Koninklijke Philips NV,156
China Mobile Communications Corporation,148
Orange,136
Convida Wireless LLC,111
SHARP Corporation,102
InterDigital Technology Corp,102
DENSO CORPORATION,99
MediaTek Incorporated,94
Spectacular,83
Beijing Xiaomi Mobile Software Co Ltd,80
InterDigital Patent Holdings Inc,76
CATT(Datang),75
Fraunhofer Institut für Integrierte Schaltungen IIS,72
KDDI Corporation,70
Google Ireland Limited,68
HTC Corporation,65
Siemens AG,64
NEC Corporation (ARIB),63
Nokia Solutions and Networks Oy,60
Research in Motion Limited,59
Acer Incorporated,58
BlackBerry UK Limited,56
Sun Patent Trust,52
Mitsubishi Electric R&D Centre Europe,46
Nokia Solutions and Networks GmbH & Co KG,43
Dolby International AB,42
Ofinno LLC,38
Sony Corporation,33
InterDigital Technology Corporation,30
Deutsche Telekom AG,29
Coding Technologies AB,29
Electronics and Telecommunications Research Institute,28
Dolby Laboratories Licensing Corporation,25
Panasonic Corporation,24
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung eV,24
VoiceAge Corporation,23
PanOptis Patent Management LLC,22
Koninklijke KPN NV,20
TOYOTA MOTOR CORPORATION,18
Innovative Sonic Limited,17
Godo Kaisha IP Bridge 1,16
Electronics & Telecommunications Research Institute,16
3G Licensing SA,16
Nokia Networks Oy,15
Lenovo,15
Innovative Sonic Corporation,15
Spreadtrum Communications (Shanghai) Co Ltd,14
Nokia of America Corporation,12
China Academy of Telecommunications Technology (CATT),11
New H3C Technologies Co Ltd,10
Mitsubishi Electric Corp,10
MOTOROLA Inc,10
Industrial Technology Research Institute,9
IPCom GmbH & CoKG,9
Core Wireless Licensing Sarl,8
Apple (UK) Limited,8
ALCATEL-LUCENT,8
Optis Wireless Technology LLC,7
Toshiba Corporation,6
SK Telecom Co LTD,5
Nortel Networks Ltd,5
Conversant Wireless Licensing SARL,5
Wistron Corporation,4
VirnetX Inc,4
Koninklijke Philips Electronics NV,4
Zhigu Holdings Limited,3
Xiaomi HK Limited,3
Vringo Infrastructure Inc,3
Ukpik Mobile Technologies LLC,3
Telit Communications SpA,3
Sun Microsystems Inc,3
Sisvel International SA,3
Siemens Aktiengesellschaft,3
IPR Licensing Inc,3
CANON INC,3
Unwired Planet LLC,2
Shanghai Langbo Communication Technology Co Ltd,2
IDAC Holdings Inc,2
HMD Global Oy,2
BlackBerry LTD,2
BENQ Corporation,2
Alcatel-Lucent Deutschland AG,2
Unwired Planet International Ltd,1
Telecom Italia SpA,1
THALES,1
Sierra Wireless Inc,1
Motorola Mobility LLC,1
Microsoft Corp,1
JRD COMMUNICATION (SHENZHEN) LTD,1
IDTP Holdings Inc,1
Hyundai Motor Company,1
Hewlett-Packard Enterprise,1
General Dynamics UK Limited,1
Fraunhofer Institute for Telecommunications Heinrich Hertz Institute,1
Ericsson Telefonaktiebolaget LM,1
Alcatel-Lucent USA Inc,1
Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co Ltd,1
-1,1
