label,count
Nokia Corporation,1644
Qualcomm Incorporated,1319
InterDigital Technology Corp,1153
Motorola Mobility Inc,1032
Samsung Electronics Co LTD,777
NEC Corporation,480
Telefonaktiebolaget LM Ericsson,328
MOTOROLA Inc,318
Siemens AG,289
Huawei Technologies Co Ltd,284
NTT DOCOMO INC,281
LG Electronics Inc,280
Intel Corporation,278
Koninklijke Philips Electronics NV,267
Nokia Technologies Oy,241
Guangdong OPPO Mobile Telecommunications Corp Ltd,217
Orange,160
Apple Inc,157
Nokia Solutions and Networks GmbH & Co KG,150
InterDigital Patent Holdings Inc,125
InterDigital Holdings Inc,117
Kyocera Corporation,116
Sharp Corporation,110
Research in Motion Limited,107
Panasonic Holdings Corporation,101
ZTE Corporation,98
Alcatel,95
SHARP Corporation,87
Fraunhofer Institut für Integrierte Schaltungen IIS,72
Alcatel Lucent,68
Core Wireless Licensing Sarl,59
Sony Corporation,53
HTC Corporation,52
BlackBerry UK Limited,51
Fujitsu Limited,50
Nokia Networks Oy,47
QUALCOMM Inc,39
ALCATEL-LUCENT,37
Sony Group Corporation,36
Texas Instruments Inc,33
Sun Patent Trust,33
InterDigital Technology Corporation,31
Coding Technologies AB,29
3G Licensing SA,29
Koninklijke Philips NV,26
Convida Wireless LLC,26
Nokia Solutions and Networks Oy,24
VoiceAge Corporation,23
Koninklijke KPN NV,23
Nortel Networks Ltd,20
Innovative Sonic Ltd,20
Sisvel International SA,17
Panasonic Corporation,17
Tantivy Communications Inc,16
Optis Wireless Technology LLC,16
General Dynamics UK Limited,16
FG Innovation Company Limited,16
Evolium SAS,16
Airbiquity Incorporated,16
NEC Corporation (ARIB),14
Google Ireland Limited,13
Godo Kaisha IP Bridge 1,13
China Mobile Communications Corporation,13
ASUSTeK Computer Inc,13
KDDI Corporation (TTC),12
Siemens Aktiengesellschaft,11
Mitsubishi Electric Corp,11
Electronics and Telecommunications Research Institute,11
Toshiba Corporation,9
Deutsche Telekom AG,9
China Academy of Telecommunications Technology (CATT),9
DENSO CORPORATION,8
Apple (UK) Limited,8
Unwired Planet LLC,7
Spectacular,7
Conversant Wireless Licensing SARL,7
Mitsubishi Electric Telecom Europe SA,6
Mitsubishi Electric Information Technology Centre Europe BV,6
IPR Licensing Inc,6
Renesas Mobile Corporation,5
Alcatel-Lucent Deutschland AG,5
Zhigu Holdings Limited,4
Vringo Infrastructure Inc,4
VirnetX Inc,4
TOYOTA MOTOR CORPORATION,4
Motorola Mobility LLC,4
Microsoft Corp,4
Innovative Sonic Corporation,4
Beijing Xiaomi Mobile Software Co Ltd,4
Alcatel-Lucent USA Inc,4
Sun Microsystems Inc,3
Marvell Switzerland SARL,3
Industrial Technology Research Institute,3
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung eV,3
-1,3
Xiaomi HK Limited,2
Wi-Fi One LLC,2
MediaTek Incorporated,2
Innovative Sonic Limited,2
Hughes Network Systems Inc,2
Hewlett-Packard Enterprise,2
CATT(Datang),2
BlackBerry LTD,2
BENQ Corporation,2
Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co Ltd,2
Acer Incorporated,2
VID SCALE INC,1
Unwired Planet International Ltd,1
Telit Communications SpA,1
Telecom Italia SpA,1
Sierra Wireless Inc,1
Pantech Co Ltd,1
Panasonic Mobile Communications,1
Optis Cellular Technology LLC,1
Mitsubishi Electric R&D Centre Europe,1
Lenovo,1
KDDI Corporation,1
JRD COMMUNICATION (SHENZHEN) LTD,1
IoT Holdings Inc,1
Infineon Technologies,1
IPCom GmbH & CoKG,1
Gemplus SA,1
Dilithium Networks Inc,1
BROADCOM CORPORATION,1
AePONA LTD,1
AT&T Intellectual Property II LLC,1
AT&T,1
