label,count
Huawei Technologies Co Ltd,3424
Samsung Electronics Co LTD,3269
ZTE Corporation,2925
LG Electronics Inc,2697
Qualcomm Incorporated,2268
Telefonaktiebolaget LM Ericsson,1672
Nokia Technologies Oy,1632
NTT DOCOMO INC,1163
Guangdong OPPO Mobile Telecommunications Corp Ltd,1066
China Mobile Communications Corporation,950
Apple Inc,903
China Academy of Telecommunications Technology (CATT),862
Sharp Corporation,667
NEC Corporation,643
Beijing Xiaomi Mobile Software Co Ltd,600
Intel Corporation,599
Nokia Corporation,542
SHARP Corporation,529
CATT(Datang),524
Electronics and Telecommunications Research Institute,482
Motorola Mobility Inc,413
WILUS INSTITUTE OF STANDARDS AND TECHNOLOGY INC,403
Nokia Networks Oy,382
Kyocera Corporation,367
Panasonic Holdings Corporation,355
InterDigital Holdings Inc,309
KT Corporation,307
MediaTek Incorporated,289
InterDigital Patent Holdings Inc,274
InterDigital Technology Corp,262
Nokia Solutions and Networks Oy,249
Sony Corporation,244
Sony Group Corporation,243
HTC Corporation,228
Fujitsu Limited,193
Alcatel Lucent,187
QUALCOMM Inc,181
Google Ireland Limited,165
Research in Motion Limited,163
Siemens AG,142
Lenovo,136
Deutsche Telekom AG,132
Orange,129
Innovative Technology Lab Co Ltd,116
BlackBerry UK Limited,112
Acer Incorporated,108
Texas Instruments Inc,107
Motorola Mobility LLC,107
FG Innovation Company Limited,83
Nokia Solutions and Networks GmbH & Co KG,78
Shanghai Langbo Communication Technology Co Ltd,77
ALCATEL-LUCENT,77
InterDigital Technology Corporation,69
KDDI Corporation (TTC),68
Koninklijke Philips NV,67
Godo Kaisha IP Bridge 1,66
Dolby International AB,66
Sun Patent Trust,65
Fraunhofer Institut für Integrierte Schaltungen IIS,61
Fraunhofer Gesellschaft zur Foerderung der angewandten Forschung eV,59
Industrial Technology Research Institute,58
Ofinno LLC,56
JRD COMMUNICATION (SHENZHEN) LTD,55
Nortel Networks Ltd,52
Innovative Sonic Corporation,52
ASUSTeK Computer Inc,51
Dolby Laboratories Licensing Corporation,50
Optis Wireless Technology LLC,49
Convida Wireless LLC,48
Pantech Co Ltd,47
Spreadtrum Communications (Shanghai) Co Ltd,41
Innovative Sonic Ltd,36
IPR Licensing Inc,35
Core Wireless Licensing Sarl,34
NEC Corporation (ARIB),32
Microsoft Corp,30
vivo Mobile Communication Co Ltd,29
Spectacular,28
MOTOROLA Inc,25
Unwired Planet LLC,24
Vodafone Group Plc,22
Sisvel International SA,22
Panasonic Corporation,21
Koninklijke KPN NV,21
VoiceAge Corporation,20
Institute for Information Industry,19
Alcatel Lucent and Alcatel-Lucent Shanghai Bell Co Ltd,19
Hubei Xingji Meizu Group Co Ltd,17
Xiaomi HK Limited,15
TCT Mobile Limited,15
Sierra Wireless Inc,15
SHENZHEN TRANSSION HOLDINGS COLTD,15
Optis Cellular Technology LLC,15
General Dynamics UK Limited,15
THALES SA,14
Mitsubishi Electric R&D Centre Europe,14
HMD Global Oy,14
3G Licensing SA,14
Xiaomi Inc,13
Marvell Switzerland SARL,13
Alcatel-Lucent USA Inc,12
Toshiba Corporation,10
THALES,10
Alcatel-Lucent Deutschland AG,10
TOYOTA MOTOR CORPORATION,9
DENSO CORPORATION,9
Ukpik Mobile Technologies LLC,8
Andrew LLC,8
Unwired Planet International Ltd,7
Siemens Aktiengesellschaft,7
SHENZEN TCL NEW TECHNOLOGY CO LTD,7
Nokia of America Corporation,7
Vodafone IP Licensing Limited,6
Telit Communications SpA,6
Telecom Italia SpA,6
Renesas Mobile Corporation,6
Mitsubishi Electric Corp,6
BlackBerry LTD,6
Xiaomi Communications CoLtd,5
SK Telecom Co LTD,5
LENOVO,5
Freescale Semiconductor Inc,5
Apple (UK) Limited,5
Zhigu Holdings Limited,4
VirnetX Inc,4
KDDI Corporation,4
IPCom GmbH & CoKG,4
Hyundai Motor Company,4
ECARX (Hubei) Tech Co Ltd,4
AT&T Intellectual Property II LLC,4
Wistron Corporation,3
Wi-Fi One LLC,3
Tantivy Communications Inc,3
TCL Communication Technology Holdings Limited,3
Sun Microsystems Inc,3
Nokia Solutions (Shanghai) Co Ltd,3
Infineon Technologies,3
Electronics & Telecommunications Research Institute,3
Conversant Wireless Licensing SARL,3
Coding Technologies AB,3
CASSIDIAN,3
Apogee Networks LLC,3
Vringo Infrastructure Inc,2
Vimatix,2
TruePosition Inc,2
Ruijie Network Co Ltd,2
Innovative Sonic Limited,2
Hewlett-Packard Enterprise,2
Fraunhofer Institute for Telecommunications Heinrich Hertz Institute,2
BENQ Corporation,2
Alcatel-Lucent Shanghai Bell Co Ltd,2
AT&T,2
u-blox AG,1
iCODING Technology Inc,1
VID SCALE INC,1
TriSpace Technologies (OPC) Pvt Ltd,1
Teleste Oyj,1
Satelio IoT Services,1
Purplevine Innovation Company Limited,1
PicoChip Limited,1
Koninklijke Philips Electronics NV,1
Inventec appliance corporation,1
Inventec Appliances (Jiangning) Corporation,1
IDPA Holdings Inc,1
Gemplus SA,1
Gemalto SA,1
Comba Network Systems Company Limited,1
Cisco Systems Inc,1
Bräu Verwaltungsgesellschaft mit beschränkter Haftung,1
BROADCOM CORPORATION,1
Anirudh Singh And Company,1
Alcatel Lucent Worldwide except Alcatel Lucent and Alcatel Lucent Shanghai Bell Co Ltd in China,1
Alcatel,1
AUMOVIO Germany GmbH,1
A2Z Development Center Inc (d/b/a Lab126),1
-1,1
